_id,Date,Price,Open,High,Low,Vol,Change,Exchange,Country,Currency,Source
ObjectId("5c6f6c07afdb6c3febf8069e"),""2018-03-28T00:00:00.000Z"",1431.42,1447,1455.9,1386.17,13710000,-4.38,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf8069f"),""2018-03-27T00:00:00.000Z"",1497.05,1572.4,1575.96,1482.32,7000000,-3.78,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a0"),""2018-03-26T00:00:00.000Z"",1555.86,1530,1556.99,1499.25,5620000,4.03,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a1"),""2018-03-23T00:00:00.000Z"",1495.56,1539.01,1549.02,1495.36,8010000,-3.19,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a2"),""2018-03-22T00:00:00.000Z"",1544.92,1565.47,1573.85,1542.4,6320000,-2.34,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a3"),""2018-03-21T00:00:00.000Z"",1581.86,1586.45,1590,1563.17,4750000,-0.29,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a4"),""2018-03-20T00:00:00.000Z"",1586.51,1550.34,1587,1545.41,4580000,2.69,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a5"),""2018-03-19T00:00:00.000Z"",1544.93,1554.53,1561.66,1525.35,6580000,-1.7,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a6"),""2018-03-16T00:00:00.000Z"",1571.68,1583.45,1589.44,1567.5,5430000,-0.67,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a7"),""2018-03-15T00:00:00.000Z"",1582.32,1595,1596.91,1578.11,4070000.0000000005,-0.55,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a8"),""2018-03-14T00:00:00.000Z"",1591,1597,1606.44,1590.89,4260000,0.18,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806a9"),""2018-03-13T00:00:00.000Z"",1588.18,1615.96,1617.54,1578.01,6530000,-0.64,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806aa"),""2018-03-12T00:00:00.000Z"",1598.39,1592.6,1605.33,1586.7,5170000,1.24,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806ab"),""2018-03-09T00:00:00.000Z"",1578.89,1563.5,1578.94,1559.08,4530000,1.74,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806ac"),""2018-03-08T00:00:00.000Z"",1551.86,1550,1554.88,1545.25,3860000,0.44,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806ad"),""2018-03-07T00:00:00.000Z"",1545,1526.52,1545.9,1522.51,4170000,0.48,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806ae"),""2018-03-06T00:00:00.000Z"",1537.64,1533.2,1542.13,1528,4560000,0.92,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806af"),""2018-03-05T00:00:00.000Z"",1523.61,1494.24,1525.38,1481,5230000,1.56,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b0"),""2018-03-02T00:00:00.000Z"",1500.25,1469.1,1501.05,1455.01,6590000,0.46,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b1"),""2018-03-01T00:00:00.000Z"",1493.45,1513.6,1518.49,1465,6840000,-1.26,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b2"),""2018-02-28T00:00:00.000Z"",1512.45,1519.51,1528.7,1512,4520000,0.03,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b3"),""2018-02-27T00:00:00.000Z"",1511.98,1524.5,1526.78,1507.21,4810000,-0.66,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b4"),""2018-02-26T00:00:00.000Z"",1521.95,1509.2,1522.84,1507,4950000,1.46,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b5"),""2018-02-23T00:00:00.000Z"",1500,1495.34,1500,1486.5,4420000,0.99,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b6"),""2018-02-22T00:00:00.000Z"",1485.34,1495.36,1502.54,1475.76,4860000,0.16,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b7"),""2018-02-21T00:00:00.000Z"",1482.92,1485,1503.49,1478.92,6300000,0.99,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b8"),""2018-02-20T00:00:00.000Z"",1468.35,1446.49,1488.77,1446.49,6500000,1.36,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806b9"),""2018-02-16T00:00:00.000Z"",1448.69,1457.37,1465.8,1446.56,4470000,-0.89,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806ba"),""2018-02-15T00:00:00.000Z"",1461.76,1466.89,1468.94,1436.84,5650000,0.74,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806bb"),""2018-02-14T00:00:00.000Z"",1451.05,1406.25,1452.06,1403.36,5960000,2.58,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806bc"),""2018-02-13T00:00:00.000Z"",1414.51,1385.93,1419.72,1383.53,5920000,2.04,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806bd"),""2018-02-12T00:00:00.000Z"",1386.23,1364.67,1393.81,1344.01,6740000,3.48,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806be"),""2018-02-09T00:00:00.000Z"",1339.6,1373.49,1383.5,1265.93,14140000,-0.81,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806bf"),""2018-02-08T00:00:00.000Z"",1350.5,1429.67,1433.75,1349.94,8580000,-4.68,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c0"),""2018-02-07T00:00:00.000Z"",1416.78,1449,1460.99,1415.15,7160000,-1.81,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c1"),""2018-02-06T00:00:00.000Z"",1442.84,1361.46,1443.99,1351.79,11070000,3.8,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c2"),""2018-02-05T00:00:00.000Z"",1390,1402.62,1458.98,1320.72,11490000,-2.79,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c3"),""2018-02-02T00:00:00.000Z"",1429.95,1477.39,1498,1414,11130000,2.87,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c4"),""2018-02-01T00:00:00.000Z"",1390,1445,1459.88,1385.14,9110000,-4.2,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c5"),""2018-01-31T00:00:00.000Z"",1450.89,1451.3,1472.58,1450.04,6420000,0.91,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c6"),""2018-01-30T00:00:00.000Z"",1437.82,1403.17,1439.25,1392,5870000,1.42,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c7"),""2018-01-29T00:00:00.000Z"",1417.68,1409.18,1431.39,1400.44,5700000,1.11,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c8"),""2018-01-26T00:00:00.000Z"",1402.05,1392.01,1402.53,1380.91,4860000,1.75,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806c9"),""2018-01-25T00:00:00.000Z"",1377.95,1368,1378.34,1357.62,4750000,1.51,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806ca"),""2018-01-24T00:00:00.000Z"",1357.51,1374.82,1388.16,1338,6810000,-0.37,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806cb"),""2018-01-23T00:00:00.000Z"",1362.54,1338.09,1364.9,1337.34,5170000,2.65,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c07afdb6c3febf806cc"),""2018-01-22T00:00:00.000Z"",1327.31,1297.17,1327.45,1296.66,4139999.9999999995,2.53,NASDAQ,USA,USD,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ce"),""2019-02-21T00:00:00.000Z"",1630.82,1630.82,1630.82,1630.82,10,0.47,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806cf"),""2019-02-20T00:00:00.000Z"",1623.2,1630,1630,1623.2,10,0.32,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d0"),""2019-02-19T00:00:00.000Z"",1618.1,1627.53,1627.53,1611.84,10,-0.15,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d1"),""2019-02-18T00:00:00.000Z"",1620.52,1612.35,1620.52,1607.62,20,0.03,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d2"),""2019-02-15T00:00:00.000Z"",1620,1630.37,1630.37,1620,0,-0.94,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d3"),""2019-02-14T00:00:00.000Z"",1635.39,1668,1668,1635.39,20,-0.76,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d4"),""2019-02-13T00:00:00.000Z"",1647.87,1647.87,1647.87,1647.87,0,1.52,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d5"),""2019-02-12T00:00:00.000Z"",1623.17,1622.87,1624.11,1622.87,30,1.84,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d6"),""2019-02-11T00:00:00.000Z"",1593.88,1591.29,1619.32,1591.29,50,1.13,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d7"),""2019-02-08T00:00:00.000Z"",1576,1600,1616.74,1576,160,-1.86,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d8"),""2019-02-07T00:00:00.000Z"",1605.8,1605.8,1605.8,1605.8,10,-3.27,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806d9"),""2019-02-06T00:00:00.000Z"",1660,1660,1660,1660,20,0.59,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806da"),""2019-02-05T00:00:00.000Z"",1650.3,1641.91,1650.3,1622.97,20,1.87,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806db"),""2019-02-04T00:00:00.000Z"",1620,1620,1630,1620,10,-1.22,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806dc"),""2019-02-01T00:00:00.000Z"",1640,1622.04,1660.92,1612,110,-3.87,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806dd"),""2019-01-31T00:00:00.000Z"",1706,1690,1706,1679.81,60,5.05,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806de"),""2019-01-30T00:00:00.000Z"",1623.97,1601.11,1623.97,1601.11,20,1.5,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806df"),""2019-01-29T00:00:00.000Z"",1600,1600,1600,1600,60000,-1.17,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e0"),""2019-01-28T00:00:00.000Z"",1618.96,1667.83,1667.83,1618.96,30,-2.93,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e1"),""2019-01-25T00:00:00.000Z"",1667.86,1671.39,1671.39,1655,10,1.02,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e2"),""2019-01-24T00:00:00.000Z"",1651.01,1650,1651.01,1650,20,0.94,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e3"),""2019-01-23T00:00:00.000Z"",1635.63,1640.5,1642.1,1620.32,110,-0.84,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e4"),""2019-01-22T00:00:00.000Z"",1649.45,1680,1680,1649.45,30,-2.74,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e5"),""2019-01-21T00:00:00.000Z"",1696,1680,1698,1680,20,0.05,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e6"),""2019-01-18T00:00:00.000Z"",1695.08,1690,1706.46,1687.24,40,1.14,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e7"),""2019-01-17T00:00:00.000Z"",1676,1669.49,1676,1654.64,20,-0.06,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e8"),""2019-01-16T00:00:00.000Z"",1677,1660,1680,1660,55060,4.5,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806e9"),""2019-01-15T00:00:00.000Z"",1604.83,1617.5,1617.5,1604.83,20,0.68,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ea"),""2019-01-14T00:00:00.000Z"",1594,1611.2,1611.2,1578.14,40,-2.21,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806eb"),""2019-01-11T00:00:00.000Z"",1630,1622.13,1630,1610.15,70,1.1,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ec"),""2019-01-10T00:00:00.000Z"",1612.32,1599,1612.32,1595.76,30,-0.75,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ed"),""2019-01-09T00:00:00.000Z"",1624.56,1644.28,1644.28,1619.05,10,0.53,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ee"),""2019-01-08T00:00:00.000Z"",1616,1624.44,1641.66,1616,70,2.34,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ef"),""2019-01-07T00:00:00.000Z"",1579.05,1563.14,1579.05,1560,140,2.62,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f0"),""2019-01-04T00:00:00.000Z"",1538.71,1501,1538.71,1500.33,220,2.42,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f1"),""2019-01-03T00:00:00.000Z"",1502.28,1487.23,1502.28,1485,20,4.93,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f2"),""2018-12-28T00:00:00.000Z"",1431.66,1435,1450.2,1425,50,1.75,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f3"),""2018-12-27T00:00:00.000Z"",1406.99,1465,1467.02,1400,103180,0.5,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f4"),""2018-12-21T00:00:00.000Z"",1400,1433.83,1459.75,1400,50,-5.48,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f5"),""2018-12-20T00:00:00.000Z"",1481.14,1493,1493,1465.55,100,-3.62,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f6"),""2018-12-19T00:00:00.000Z"",1536.82,1545.55,1545.55,1536.82,10,1.37,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f7"),""2018-12-18T00:00:00.000Z"",1516,1531.07,1531.07,1514.51,20,-0.26,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f8"),""2018-12-17T00:00:00.000Z"",1520,1606.12,1606.12,1520,130,-6.75,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806f9"),""2018-12-14T00:00:00.000Z"",1630,1643.37,1643.37,1629.14,0,-1.44,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806fa"),""2018-12-13T00:00:00.000Z"",1653.85,1674.03,1674.03,1653.85,40,-1.81,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806fb"),""2018-12-12T00:00:00.000Z"",1684.27,1659.69,1684.27,1659.69,30,1.03,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806fc"),""2018-12-11T00:00:00.000Z"",1667.06,1617.65,1667.06,1617.65,30,4.13,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806fd"),""2018-12-10T00:00:00.000Z"",1601,1610.78,1630,1597.56,34310,-4.86,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806fe"),""2018-12-07T00:00:00.000Z"",1682.74,1674.48,1691.8,1674.48,20,2.62,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf806ff"),""2018-12-06T00:00:00.000Z"",1639.75,1650,1650,1599.45,70,-2.69,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80700"),""2018-12-05T00:00:00.000Z"",1685,1674,1685,1674,100,-3.99,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80701"),""2018-12-04T00:00:00.000Z"",1755,1762.54,1762.54,1745,60,-0.63,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80702"),""2018-12-03T00:00:00.000Z"",1766.15,1755,1780,1749.85,340,5.15,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80703"),""2018-11-30T00:00:00.000Z"",1679.71,1673.99,1690,1647.28,60,1.8,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80704"),""2018-11-29T00:00:00.000Z"",1650,1658.78,1675.12,1640,30,2.23,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80705"),""2018-11-28T00:00:00.000Z"",1614,1600,1618.35,1600,170,2.16,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80706"),""2018-11-27T00:00:00.000Z"",1579.87,1592,1592,1575,10,0.69,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80707"),""2018-11-26T00:00:00.000Z"",1569,1510,1569,1510,50,4.47,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80708"),""2018-11-23T00:00:00.000Z"",1501.92,1493,1518.6,1488.45,50,0.65,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80709"),""2018-11-22T00:00:00.000Z"",1492.25,1500,1505,1486.04,40,-3.3,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8070a"),""2018-11-21T00:00:00.000Z"",1543.21,1490,1543.21,1490,30,3.22,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8070b"),""2018-11-20T00:00:00.000Z"",1495,1479.65,1495,1433.98,260,-1.97,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8070c"),""2018-11-19T00:00:00.000Z"",1525.09,1583.56,1595,1525.09,10,-4.58,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8070d"),""2018-11-16T00:00:00.000Z"",1598.26,1615,1624.64,1598.26,90,0.39,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8070e"),""2018-11-15T00:00:00.000Z"",1592,1620,1620,1550,230,-3,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8070f"),""2018-11-14T00:00:00.000Z"",1641.17,1627.94,1670,1627.94,20,-0.58,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80710"),""2018-11-13T00:00:00.000Z"",1650.79,1670,1674.58,1640,35450,-0.43,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80711"),""2018-11-12T00:00:00.000Z"",1657.97,1720,1720,1657.97,60,-4.09,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80712"),""2018-11-09T00:00:00.000Z"",1728.71,1744,1757.28,1728.71,70,-3.53,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80713"),""2018-11-08T00:00:00.000Z"",1792,1780,1792,1748.29,35670,3.63,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80714"),""2018-11-07T00:00:00.000Z"",1729.15,1669.41,1732.81,1669.41,40,5.12,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80715"),""2018-11-06T00:00:00.000Z"",1645,1640,1645,1633.93,10,1.56,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80716"),""2018-11-05T00:00:00.000Z"",1619.75,1675,1692.83,1601.61,40,-3.17,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80717"),""2018-11-02T00:00:00.000Z"",1672.77,1679,1697.96,1659.65,100180,3.01,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80718"),""2018-11-01T00:00:00.000Z"",1623.83,1620,1640.71,1608.73,130,1.3,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80719"),""2018-10-31T00:00:00.000Z"",1603,1570,1639.39,1569,420,5.79,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8071a"),""2018-10-30T00:00:00.000Z"",1515.25,1546,1546,1479,320,-2.87,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8071b"),""2018-10-29T00:00:00.000Z"",1560,1632,1670.01,1560,140,-4.77,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8071c"),""2018-10-26T00:00:00.000Z"",1638.19,1665.07,1665.07,1595.61,310,-5.64,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8071d"),""2018-10-25T00:00:00.000Z"",1736.18,1685,1736.18,1662.93,170,-0.51,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8071e"),""2018-10-24T00:00:00.000Z"",1745,1752,1764,1745,160,1.16,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8071f"),""2018-10-23T00:00:00.000Z"",1725,1766.64,1766.64,1725,50,-4.07,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80720"),""2018-10-22T00:00:00.000Z"",1798.2,1780,1798.2,1760,50,0.57,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80721"),""2018-10-19T00:00:00.000Z"",1788.04,1787.08,1788.04,1770,20,-0.55,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80722"),""2018-10-18T00:00:00.000Z"",1798,1830,1830,1798,110,-0.55,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80723"),""2018-10-17T00:00:00.000Z"",1808,1860,1860,1793,330,2.84,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80724"),""2018-10-16T00:00:00.000Z"",1758,1750,1765.87,1750,30,0.82,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80725"),""2018-10-15T00:00:00.000Z"",1743.73,1775.13,1777.36,1734,50,-2.58,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80726"),""2018-10-12T00:00:00.000Z"",1790,1750,1790,1740,350,5.92,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80727"),""2018-10-11T00:00:00.000Z"",1690,1700,1740,1660,650,-5.06,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80728"),""2018-10-10T00:00:00.000Z"",1780,1860,1870,1780,110,-3.78,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80729"),""2018-10-09T00:00:00.000Z"",1850,1860,1860,1830,140,-0.54,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8072a"),""2018-10-08T00:00:00.000Z"",1860,1880,1880,1850,140,-2.62,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8072b"),""2018-10-05T00:00:00.000Z"",1910,1910,1910,1890,140,-0.52,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8072c"),""2018-10-04T00:00:00.000Z"",1920,1910,1920,1910,10,-1.54,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8072d"),""2018-10-03T00:00:00.000Z"",1950,1970,1970,1940,100,-1.02,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8072e"),""2018-10-02T00:00:00.000Z"",1970,1990,1990,1940,130,-1.5,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8072f"),""2018-10-01T00:00:00.000Z"",2000,1980,2000,1980,80,1.52,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80730"),""2018-09-28T00:00:00.000Z"",1970,1980,1980,1940,50,0,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80731"),""2018-09-27T00:00:00.000Z"",1970,1920,1970,1920,180,2.6,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80732"),""2018-09-26T00:00:00.000Z"",1920,1920,1930,1920,50,1.59,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80733"),""2018-09-25T00:00:00.000Z"",1890,1890,1890,1890,90,6.18,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80734"),""2018-09-24T00:00:00.000Z"",1780,1830,1830,1780,50,-3.78,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80735"),""2018-09-21T00:00:00.000Z"",1850,1880,1880,1850,60,-1.6,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80736"),""2018-09-20T00:00:00.000Z"",1880,1850,1880,1850,40,1.62,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80737"),""2018-09-19T00:00:00.000Z"",1850,1900,1900,1850,20,-0.54,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80738"),""2018-09-18T00:00:00.000Z"",1860,1830,1860,1820,90,0.54,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf80739"),""2018-09-17T00:00:00.000Z"",1850,1910,1910,1840,50,-3.14,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8073a"),""2018-09-14T00:00:00.000Z"",1910,1930,1930,1900,80,-1.55,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8073b"),""2018-09-13T00:00:00.000Z"",1940,1950,1950,1940,20,0,SIX,Switzerland,CHF,Investing.com
ObjectId("5c6f6c16afdb6c3febf8073c"),""2018-09-12T00:00:00.000Z"",1940,1940,1960,1930,40,1.04,SIX,Switzerland,CHF,Investing.com
